onset	duration	sample	trial_type	response_time	stim_file	value
2811.4660000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2812.5200000000	n/a	n/a	TESTING: A-B	n/a	n/a	S 16
2815.1500000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2816.2040000000	n/a	n/a	TESTING: A-B	n/a	n/a	S 16
2820.2560000000	n/a	n/a	STATUS	n/a	n/a	S  5
2821.3100000000	n/a	n/a	TESTING: E-C	n/a	n/a	S 32
2825.3620000000	n/a	n/a	STATUS	n/a	n/a	S  5
2826.4160000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
2828.4980000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2829.5520000000	n/a	n/a	TESTING: B-D	n/a	n/a	S 65
2831.3700000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2832.4240000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
2836.3660000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2837.4200000000	n/a	n/a	TESTING: D-E	n/a	n/a	S 53
2841.4720000000	n/a	n/a	STATUS	n/a	n/a	S  5
2842.5240000000	n/a	n/a	TESTING: F-B	n/a	n/a	S 46
2844.8180000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2845.8720000000	n/a	n/a	TESTING: E-C	n/a	n/a	S 32
2849.6500000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2850.7040000000	n/a	n/a	TESTING: F-B	n/a	n/a	S 46
2854.7560000000	n/a	n/a	STATUS	n/a	n/a	S  5
2855.8080000000	n/a	n/a	TESTING: A-B	n/a	n/a	S 16
2859.8600000000	n/a	n/a	STATUS	n/a	n/a	S  5
2860.9140000000	n/a	n/a	TESTING: F-A	n/a	n/a	S 41
2862.5900000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2863.6420000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
2866.8060000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2867.8580000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
2869.1260000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2870.1780000000	n/a	n/a	TESTING: F-A	n/a	n/a	S 41
2873.4420000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2874.4940000000	n/a	n/a	TESTING: C-A	n/a	n/a	S 21
2876.4780000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2877.5300000000	n/a	n/a	TESTING: E-D	n/a	n/a	S 35
2879.5100000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2880.5620000000	n/a	n/a	TESTING: D-E	n/a	n/a	S 53
2882.2420000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2883.2940000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
2887.2540000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2888.3060000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
2889.4540000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2890.5060000000	n/a	n/a	TESTING: B-D	n/a	n/a	S 65
2892.4020000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2893.4540000000	n/a	n/a	TESTING: B-D	n/a	n/a	S 65
2896.2300000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2897.2820000000	n/a	n/a	TESTING: A-F	n/a	n/a	S 14
2898.4740000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2899.5260000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
2901.8060000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2902.8580000000	n/a	n/a	TESTING: F-A	n/a	n/a	S 41
2905.7860000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2906.8380000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
2908.1540000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2909.2060000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
2912.6060000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2913.6580000000	n/a	n/a	TESTING: E-B	n/a	n/a	S 36
2914.4380000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2915.4900000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
2917.5340000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2918.5860000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
2921.5380000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2922.5920000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
2923.4700000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2924.5220000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
2928.5740000000	n/a	n/a	STATUS	n/a	n/a	S  5
2929.6280000000	n/a	n/a	TESTING: D-F	n/a	n/a	S 54
2931.2980000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2932.3500000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
2933.9580000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2935.0100000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
2937.8100000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2938.8620000000	n/a	n/a	TESTING: E-D	n/a	n/a	S 35
2940.2580000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2941.3100000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
2943.4840000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2944.5380000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
2945.3520000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2946.4060000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
2947.8240000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2948.8780000000	n/a	n/a	TESTING: F-C	n/a	n/a	S 42
2951.7340000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2952.7860000000	n/a	n/a	TESTING: C-E	n/a	n/a	S 23
2953.8780000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2954.9300000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
2957.6240000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2958.6780000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
2959.9480000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2961.0020000000	n/a	n/a	TESTING: C-B	n/a	n/a	S 26
2963.3000000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2964.3540000000	n/a	n/a	TESTING: E-D	n/a	n/a	S 35
2965.6200000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2966.6740000000	n/a	n/a	TESTING: F-C	n/a	n/a	S 42
2969.5800000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2970.6340000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
2972.4320000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2973.4860000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
2975.3840000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2976.4380000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
2977.9040000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2978.9580000000	n/a	n/a	TESTING: D-F	n/a	n/a	S 54
2980.2400000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2981.2940000000	n/a	n/a	TESTING: E-F	n/a	n/a	S 34
2982.4720000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2983.5260000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
2985.1280000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2986.1820000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
2987.7480000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
2988.8020000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
2989.7880000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2990.8420000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
2991.6600000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
2992.7140000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
2995.0520000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
2996.1060000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
2997.8160000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
2998.8700000000	n/a	n/a	TESTING: A-F	n/a	n/a	S 14
3000.4000000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3001.4540000000	n/a	n/a	TESTING: E-F	n/a	n/a	S 34
3002.9640000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3004.0180000000	n/a	n/a	TESTING: A-F	n/a	n/a	S 14
3005.3440000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3006.3980000000	n/a	n/a	TESTING: E-C	n/a	n/a	S 32
3007.7480000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3008.8020000000	n/a	n/a	TESTING: E-D	n/a	n/a	S 35
3010.7760000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3011.8300000000	n/a	n/a	TESTING: A-B	n/a	n/a	S 16
3012.8200000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3013.8740000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
3015.6440000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3016.6980000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
3017.6680000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3018.7220000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
3019.6560000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3020.7100000000	n/a	n/a	TESTING: C-E	n/a	n/a	S 23
3021.9640000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3023.0180000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
3024.4240000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3025.4780000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
3027.8160000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3028.8700000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
3032.9220000000	n/a	n/a	STATUS	n/a	n/a	S  5
3033.9740000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
3035.9880000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3037.0400000000	n/a	n/a	TESTING: E-F	n/a	n/a	S 34
3041.0940000000	n/a	n/a	STATUS	n/a	n/a	S  5
3042.1460000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
3045.9280000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3046.9820000000	n/a	n/a	TESTING: E-B	n/a	n/a	S 36
3051.0340000000	n/a	n/a	STATUS	n/a	n/a	S  5
3052.0860000000	n/a	n/a	TESTING: F-B	n/a	n/a	S 46
3055.1920000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3056.2440000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
3058.7680000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3059.8200000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
3061.8480000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3062.9000000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
3066.3760000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3067.4280000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
3069.3400000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3070.3920000000	n/a	n/a	TESTING: C-A	n/a	n/a	S 21
3071.3280000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3072.3800000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
3073.7120000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3074.7640000000	n/a	n/a	TESTING: C-E	n/a	n/a	S 23
3075.9360000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3076.9880000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
3078.9320000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3079.9840000000	n/a	n/a	TESTING: C-B	n/a	n/a	S 26
3081.0200000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3082.0720000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
3083.9000000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3084.9520000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
3088.8600000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3089.9120000000	n/a	n/a	TESTING: F-C	n/a	n/a	S 42
3093.9640000000	n/a	n/a	STATUS	n/a	n/a	S  5
3095.0180000000	n/a	n/a	TESTING: D-F	n/a	n/a	S 54
3096.1200000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3097.1720000000	n/a	n/a	TESTING: D-F	n/a	n/a	S 54
3097.9000000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3098.9520000000	n/a	n/a	TESTING: E-B	n/a	n/a	S 36
3100.5080000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3101.5600000000	n/a	n/a	TESTING: C-B	n/a	n/a	S 26
3102.7640000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3103.8160000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
3104.4720000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3105.5240000000	n/a	n/a	TESTING: C-A	n/a	n/a	S 21
3106.7360000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3107.7880000000	n/a	n/a	TESTING: A-F	n/a	n/a	S 14
3108.4400000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3109.4920000000	n/a	n/a	TESTING: E-C	n/a	n/a	S 32
3111.1880000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3112.2400000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
3115.0320000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3116.0840000000	n/a	n/a	TESTING: E-F	n/a	n/a	S 34
3116.9520000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3118.0040000000	n/a	n/a	TESTING: C-A	n/a	n/a	S 21
3119.0480000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3120.1000000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
3120.8960000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3121.9480000000	n/a	n/a	TESTING: C-E	n/a	n/a	S 23
3123.8800000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3124.9320000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
3126.4160000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3127.4680000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
3128.1420000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3129.1960000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
3130.6340000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3131.6880000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
3135.7400000000	n/a	n/a	STATUS	n/a	n/a	S  5
3136.7940000000	n/a	n/a	TESTING: E-B	n/a	n/a	S 36
3139.7500000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
