onset	duration	sample	trial_type	response_time	stim_file	value
3293.8260000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3294.8940000000	n/a	n/a	TESTING: C-E	n/a	n/a	S 23
3295.8420000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3296.9120000000	n/a	n/a	TESTING: A-F	n/a	n/a	S 14
3298.1100000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3299.1800000000	n/a	n/a	TESTING: C-E	n/a	n/a	S 23
3300.2580000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3301.3140000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
3302.4460000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3303.5160000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
3305.0180000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3306.0860000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
3307.0740000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3308.1380000000	n/a	n/a	TESTING: E-C	n/a	n/a	S 32
3308.8780000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3309.9380000000	n/a	n/a	TESTING: D-E	n/a	n/a	S 53
3311.5620000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3312.6240000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
3313.8580000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3314.9260000000	n/a	n/a	TESTING: A-B	n/a	n/a	S 16
3315.6420000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3316.7100000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
3319.3660000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3320.4300000000	n/a	n/a	TESTING: E-F	n/a	n/a	S 34
3321.4820000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3322.5480000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
3323.7100000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3324.7840000000	n/a	n/a	TESTING: E-D	n/a	n/a	S 35
3326.2220000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3327.2860000000	n/a	n/a	TESTING: E-F	n/a	n/a	S 34
3328.1420000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3329.2040000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
3332.3180000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3333.3900000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
3334.3780000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3335.4420000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
3336.4660000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3337.5260000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
3338.9940000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3340.0620000000	n/a	n/a	TESTING: A-F	n/a	n/a	S 14
3341.4180000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3342.4800000000	n/a	n/a	TESTING: E-B	n/a	n/a	S 36
3344.2100000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3345.2820000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
3347.1860000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3348.2520000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
3348.9940000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3350.0520000000	n/a	n/a	TESTING: C-A	n/a	n/a	S 21
3352.8460000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3353.9060000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
3354.6900000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3355.7560000000	n/a	n/a	TESTING: D-E	n/a	n/a	S 53
3357.7660000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3358.8260000000	n/a	n/a	TESTING: C-A	n/a	n/a	S 21
3360.5420000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3361.6120000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
3362.3260000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3363.3960000000	n/a	n/a	TESTING: A-F	n/a	n/a	S 14
3364.4660000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3365.5300000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
3366.3020000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3367.3660000000	n/a	n/a	TESTING: E-D	n/a	n/a	S 35
3368.1660000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3369.2340000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
3370.0340000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3371.1020000000	n/a	n/a	TESTING: B-D	n/a	n/a	S 65
3371.7540000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3372.8200000000	n/a	n/a	TESTING: D-F	n/a	n/a	S 54
3374.6060000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3375.6720000000	n/a	n/a	TESTING: E-B	n/a	n/a	S 36
3377.0140000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3378.0740000000	n/a	n/a	TESTING: D-F	n/a	n/a	S 54
3379.8660000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3380.9260000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
3381.9340000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3382.9940000000	n/a	n/a	TESTING: E-D	n/a	n/a	S 35
3384.5940000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3385.6640000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
3387.9540000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3389.0160000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
3389.9940000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3391.0680000000	n/a	n/a	TESTING: F-C	n/a	n/a	S 42
3391.8300000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3392.9020000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
3393.5900000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3394.6540000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
3395.3580000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3396.4220000000	n/a	n/a	TESTING: C-B	n/a	n/a	S 26
3397.1380000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3398.2060000000	n/a	n/a	TESTING: E-D	n/a	n/a	S 35
3398.8180000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3399.8900000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
3400.5180000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3401.5760000000	n/a	n/a	TESTING: D-F	n/a	n/a	S 54
3402.1780000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3403.2440000000	n/a	n/a	TESTING: F-A	n/a	n/a	S 41
3404.3020000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3405.3620000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
3406.0380000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3407.0960000000	n/a	n/a	TESTING: A-B	n/a	n/a	S 16
3407.9460000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3409.0140000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
3409.8100000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3410.8820000000	n/a	n/a	TESTING: E-F	n/a	n/a	S 34
3411.5180000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3412.5840000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
3413.4820000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3414.5520000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
3415.7660000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3416.8360000000	n/a	n/a	TESTING: F-A	n/a	n/a	S 41
3417.5540000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3418.6220000000	n/a	n/a	TESTING: F-B	n/a	n/a	S 46
3419.3180000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3420.3900000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
3420.9620000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3422.0240000000	n/a	n/a	TESTING: E-C	n/a	n/a	S 32
3422.7620000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3423.8260000000	n/a	n/a	TESTING: D-E	n/a	n/a	S 53
3424.5780000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3425.6440000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
3426.4820000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3427.5460000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
3428.3740000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3429.4460000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
3430.1420000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3431.2140000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
3432.4980000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3433.5660000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
3434.7660000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3435.8340000000	n/a	n/a	TESTING: F-A	n/a	n/a	S 41
3436.9580000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3438.0200000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
3438.8380000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3439.9040000000	n/a	n/a	TESTING: E-B	n/a	n/a	S 36
3440.6780000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3441.7400000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
3442.5540000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3443.6240000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
3444.2500000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3445.3080000000	n/a	n/a	TESTING: F-C	n/a	n/a	S 42
3445.8920000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3446.9600000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
3447.4560000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3448.5280000000	n/a	n/a	TESTING: A-F	n/a	n/a	S 14
3449.2680000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3450.3300000000	n/a	n/a	TESTING: A-B	n/a	n/a	S 16
3451.0720000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3452.1300000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
3452.8760000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3453.9480000000	n/a	n/a	TESTING: E-B	n/a	n/a	S 36
3454.6560000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3455.7160000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
3456.2760000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3457.3340000000	n/a	n/a	TESTING: D-F	n/a	n/a	S 54
3458.6360000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3459.7020000000	n/a	n/a	TESTING: C-A	n/a	n/a	S 21
3461.0880000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3462.1540000000	n/a	n/a	TESTING: A-B	n/a	n/a	S 16
3464.2280000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3465.2900000000	n/a	n/a	TESTING: B-D	n/a	n/a	S 65
3465.9480000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3467.0080000000	n/a	n/a	TESTING: E-F	n/a	n/a	S 34
3467.7040000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3468.7760000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
3470.1480000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3471.2120000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
3471.7240000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3472.7960000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
3473.7760000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3474.8480000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
3475.4680000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3476.5320000000	n/a	n/a	TESTING: C-B	n/a	n/a	S 26
3477.0680000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3478.1340000000	n/a	n/a	TESTING: B-D	n/a	n/a	S 65
3478.6320000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3479.7020000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
3480.1920000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3481.2520000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
3481.9600000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3483.0200000000	n/a	n/a	TESTING: E-C	n/a	n/a	S 32
3485.0720000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3486.1400000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
3487.2160000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3488.2740000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
3490.2440000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3491.3100000000	n/a	n/a	TESTING: C-E	n/a	n/a	S 23
3492.1320000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3493.1960000000	n/a	n/a	TESTING: C-E	n/a	n/a	S 23
3494.0280000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3495.0960000000	n/a	n/a	TESTING: C-B	n/a	n/a	S 26
3497.1800000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3498.2500000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
3499.4040000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3500.4680000000	n/a	n/a	TESTING: F-B	n/a	n/a	S 46
3501.6360000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3502.7020000000	n/a	n/a	TESTING: C-B	n/a	n/a	S 26
3503.4120000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3504.4700000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
3505.0880000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3506.1560000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
3507.3360000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3508.4060000000	n/a	n/a	TESTING: F-B	n/a	n/a	S 46
3509.2400000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3510.3080000000	n/a	n/a	TESTING: E-C	n/a	n/a	S 32
3511.0440000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3512.1100000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
3513.0520000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3514.1120000000	n/a	n/a	TESTING: D-E	n/a	n/a	S 53
3514.7080000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3515.7800000000	n/a	n/a	TESTING: C-A	n/a	n/a	S 21
3516.4680000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
3517.5300000000	n/a	n/a	TESTING: F-C	n/a	n/a	S 42
3518.8200000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3519.8820000000	n/a	n/a	TESTING: F-C	n/a	n/a	S 42
3520.4200000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3521.4840000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
3522.7880000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3523.8520000000	n/a	n/a	TESTING: F-B	n/a	n/a	S 46
3525.6040000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
3526.6700000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
3527.5360000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3528.6060000000	n/a	n/a	TESTING: B-D	n/a	n/a	S 65
3529.5800000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3530.6400000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
3531.5520000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
3532.6260000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
3534.2160000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
3535.2780000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
3536.1960000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
