onset	duration	sample	trial_type	response_time	stim_file	value
1193.7660000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
1195.9220000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1196.9860000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
1198.8140000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1199.8700000000	n/a	n/a	TESTING: D-F	n/a	n/a	S 54
1201.6420000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1202.7060000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
1203.9780000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1205.0420000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
1206.3100000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1207.3760000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
1208.3420000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1209.4120000000	n/a	n/a	TESTING: E-F	n/a	n/a	S 34
1211.9340000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1212.9980000000	n/a	n/a	TESTING: D-E	n/a	n/a	S 53
1214.8740000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1215.9340000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
1217.7180000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1218.7860000000	n/a	n/a	TESTING: F-A	n/a	n/a	S 41
1219.6900000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1220.7540000000	n/a	n/a	TESTING: F-B	n/a	n/a	S 46
1221.7260000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1222.7880000000	n/a	n/a	TESTING: C-A	n/a	n/a	S 21
1225.3420000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1226.4080000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
1227.6340000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1228.6940000000	n/a	n/a	TESTING: E-B	n/a	n/a	S 36
1231.9940000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1233.0640000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
1234.4140000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1235.4820000000	n/a	n/a	TESTING: A-B	n/a	n/a	S 16
1236.3140000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1237.3840000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
1238.8100000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1239.8680000000	n/a	n/a	TESTING: E-B	n/a	n/a	S 36
1240.8540000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1241.9200000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
1243.5380000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1244.6060000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
1245.7300000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1246.7900000000	n/a	n/a	TESTING: F-C	n/a	n/a	S 42
1247.7140000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1248.7760000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
1249.8500000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1250.9100000000	n/a	n/a	TESTING: F-A	n/a	n/a	S 41
1251.9540000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1253.0120000000	n/a	n/a	TESTING: C-A	n/a	n/a	S 21
1254.9860000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1256.0480000000	n/a	n/a	TESTING: C-E	n/a	n/a	S 23
1257.1500000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1258.2160000000	n/a	n/a	TESTING: A-B	n/a	n/a	S 16
1259.4580000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1260.5180000000	n/a	n/a	TESTING: D-F	n/a	n/a	S 54
1261.6420000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1262.7020000000	n/a	n/a	TESTING: E-D	n/a	n/a	S 35
1264.0300000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1265.0880000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
1265.8540000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1266.9220000000	n/a	n/a	TESTING: C-A	n/a	n/a	S 21
1267.9420000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1269.0080000000	n/a	n/a	TESTING: C-B	n/a	n/a	S 26
1269.9860000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1271.0420000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
1272.0340000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1273.0940000000	n/a	n/a	TESTING: D-B	n/a	n/a	S 56
1273.8820000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1274.9460000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
1276.4820000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1277.5480000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
1278.4940000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1279.5660000000	n/a	n/a	TESTING: F-A	n/a	n/a	S 41
1280.5160000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1281.5840000000	n/a	n/a	TESTING: F-A	n/a	n/a	S 41
1282.3560000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1283.4180000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
1285.4200000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1286.4880000000	n/a	n/a	TESTING: F-D	n/a	n/a	S 45
1287.3840000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1288.4560000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
1289.7440000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1290.8080000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
1292.0240000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1293.0920000000	n/a	n/a	TESTING: D-E	n/a	n/a	S 53
1293.9040000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1294.9780000000	n/a	n/a	TESTING: C-B	n/a	n/a	S 26
1296.1960000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1297.2620000000	n/a	n/a	TESTING: A-F	n/a	n/a	S 14
1300.2360000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1301.2980000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
1302.9120000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1303.9840000000	n/a	n/a	TESTING: D-E	n/a	n/a	S 53
1304.8320000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1305.9020000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
1306.9760000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1308.0380000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
1311.0200000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1312.0900000000	n/a	n/a	TESTING: A-B	n/a	n/a	S 16
1313.1240000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1314.1920000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
1315.1920000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1316.2600000000	n/a	n/a	TESTING: B-E	n/a	n/a	S 63
1317.8280000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1318.8960000000	n/a	n/a	TESTING: A-F	n/a	n/a	S 14
1320.5360000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1321.5980000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
1323.3400000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1324.4000000000	n/a	n/a	TESTING: C-E	n/a	n/a	S 23
1325.6400000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1326.7020000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
1330.2120000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1331.2720000000	n/a	n/a	TESTING: F-C	n/a	n/a	S 42
1332.4040000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1333.4740000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
1334.3960000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1335.4580000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
1336.6120000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1337.6760000000	n/a	n/a	TESTING: E-D	n/a	n/a	S 35
1339.3680000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1340.4280000000	n/a	n/a	TESTING: B-D	n/a	n/a	S 65
1342.0000000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1343.0640000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
1344.0200000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1345.0820000000	n/a	n/a	TESTING: C-F	n/a	n/a	S 24
1346.1440000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1347.2000000000	n/a	n/a	TESTING: E-C	n/a	n/a	S 32
1348.3120000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1349.3680000000	n/a	n/a	TESTING: B-F	n/a	n/a	S 64
1350.6120000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1351.6700000000	n/a	n/a	TESTING: E-B	n/a	n/a	S 36
1352.8360000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1353.9060000000	n/a	n/a	TESTING: A-E	n/a	n/a	S 13
1354.8640000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1355.9240000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
1356.6800000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1357.7420000000	n/a	n/a	TESTING: C-E	n/a	n/a	S 23
1358.8000000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1359.8600000000	n/a	n/a	TESTING: E-A	n/a	n/a	S 31
1360.7240000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1361.7960000000	n/a	n/a	TESTING: A-F	n/a	n/a	S 14
1363.3320000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1364.3960000000	n/a	n/a	TESTING: C-B	n/a	n/a	S 26
1365.4720000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1366.5320000000	n/a	n/a	TESTING: F-C	n/a	n/a	S 42
1367.5560000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1368.6160000000	n/a	n/a	TESTING: E-F	n/a	n/a	S 34
1369.4640000000	n/a	n/a	TESTING: Right Press, Incorrect	n/a	n/a	S  4
1370.5360000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
1371.7680000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1372.8360000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
1374.2520000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1375.3220000000	n/a	n/a	TESTING: D-F	n/a	n/a	S 54
1376.4400000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1377.5080000000	n/a	n/a	TESTING: D-A	n/a	n/a	S 51
1378.5400000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1379.6080000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
1381.6520000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1382.7120000000	n/a	n/a	TESTING: B-A	n/a	n/a	S 61
1383.5320000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1384.5960000000	n/a	n/a	TESTING: C-A	n/a	n/a	S 21
1386.0000000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1387.0640000000	n/a	n/a	TESTING: E-C	n/a	n/a	S 32
1387.9440000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1389.0160000000	n/a	n/a	TESTING: E-B	n/a	n/a	S 36
1389.7720000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1390.8340000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
1392.1960000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1393.2520000000	n/a	n/a	TESTING: A-C	n/a	n/a	S 12
1394.0480000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1395.1040000000	n/a	n/a	TESTING: D-C	n/a	n/a	S 52
1396.1120000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1397.1720000000	n/a	n/a	TESTING: C-D	n/a	n/a	S 25
1398.1040000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1399.1740000000	n/a	n/a	TESTING: D-F	n/a	n/a	S 54
1400.2560000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1401.3260000000	n/a	n/a	TESTING: B-D	n/a	n/a	S 65
1403.0120000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1404.0780000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
1405.3080000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1406.3800000000	n/a	n/a	TESTING: A-D	n/a	n/a	S 15
1407.3680000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1408.4300000000	n/a	n/a	TESTING: E-F	n/a	n/a	S 34
1410.0000000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1411.0660000000	n/a	n/a	TESTING: B-C	n/a	n/a	S 62
1412.7840000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
1413.8520000000	n/a	n/a	TESTING: E-C	n/a	n/a	S 32
1415.0040000000	n/a	n/a	TESTING: Left Press, Incorrect	n/a	n/a	S  3
1416.0700000000	n/a	n/a	TESTING: E-D	n/a	n/a	S 35
1417.2600000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1418.3220000000	n/a	n/a	TESTING: F-B	n/a	n/a	S 46
1419.3480000000	n/a	n/a	TESTING: Left Press, Correct	n/a	n/a	S  1
1420.4060000000	n/a	n/a	TESTING: F-E	n/a	n/a	S 43
1421.6880000000	n/a	n/a	TESTING: Right Press, Correct	n/a	n/a	S  2
